"setting","dataset","method_id","family","method_label","mrts_k","quantile","baseline_brier","mrts_brier","delta_brier","baseline_quant","mrts_quant","delta_quant"
4,25,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00212400313636364,0.00214423944545455,2.0236309090909e-05,0.212260814146364,0.212414835991848,0.000154021845484492
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.0264853400181818,0.0264645299545455,-2.08100636363666e-05,1.74348574298929,1.743540746472,5.50034827169199e-05
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.0251278104,0.0250954967363636,-3.23136636363637e-05,1.63085440058866,1.63103231838292,0.000177917794257132
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0225462219045455,0.0225367265545455,-9.49534999999946e-06,1.50932313862039,1.50948746254861,0.000164323928227406
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0214142535590909,0.0213417217909091,-7.25317681818174e-05,1.37958742046258,1.37942202687641,-0.000165393586170293
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.0200206096772727,0.0199192309909091,-0.000101378686363635,1.24239559285868,1.2422460089565,-0.000149583902177008
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.0172615513318182,0.0171835128954545,-7.80384363636352e-05,1.09799021562342,1.09807982596737,8.96103439449458e-05
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.0116162869590909,0.0116105951227273,-5.69183636363671e-06,0.943038105444099,0.942942192520849,-9.59129232503964e-05
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.00723313236363636,0.00720914692727273,-2.39854363636369e-05,0.777109973086167,0.777003361548047,-0.000106611538120083
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,0.00138377707272727,0.00138893122727273,5.15415454545461e-06,0.590053685496476,0.5900484433603,-5.24213617580926e-06
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00310727952727273,0.00314728234545455,4.00028181818182e-05,0.320380661045678,0.320431154715764,5.04936700864711e-05
4,26,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00217750987727273,0.0021731026,-4.40727727272746e-06,0.168754715806884,0.168894926818717,0.000140211011832703
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.0321038827272727,0.0319521068363636,-0.000151775890909089,2.5975319141094,2.59698898864975,-0.000542925459645183
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.0304393944727273,0.0303214529636364,-0.000117941509090908,2.47059285184981,2.47010292876603,-0.000489923083781818
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0293388857090909,0.0291538053954545,-0.000185080313636364,2.33803044668735,2.33754364808078,-0.000486798606572858
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0255536673681818,0.0254056922045455,-0.000147975163636363,2.19933970283566,2.19879241553369,-0.000547287301974286
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.0207888890772727,0.0206718301636364,-0.000117058913636364,2.05178768769613,2.05108898529634,-0.000698702399787976
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.0174235635409091,0.0173030631409091,-0.000120500400000001,1.89330759447533,1.8927597508343,-0.000547843641028667
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.0117493469818182,0.0116797386954545,-6.96082863636364e-05,1.72274821035883,1.72225773050634,-0.000490479852493175
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.00665273275,0.0066360957,-1.66370500000006e-05,1.53643132176689,1.53606242529275,-0.00036889647413485
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,8.75854545454545e-06,9.38903181818181e-06,6.30486363636359e-07,1.30283380516796,1.30283380516796,0
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00361178108181818,0.00361272015909091,9.39077272727427e-07,0.701940958047238,0.702219955272895,0.000278997225657163
4,27,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00279184355,0.00282850194545455,3.66583954545456e-05,0.368393598298878,0.368370446684955,-2.31516139230226e-05
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.0195223752181818,0.0196928360454545,0.000170460827272727,1.91857730202417,1.91949267653286,0.000915374508680511
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.0166242202863636,0.0167739126181818,0.00014969233181818,1.80814221829925,1.80885631210641,0.000714093807156368
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0160614077681818,0.0161880505590909,0.000126642790909088,1.6915729092519,1.69224661718114,0.000673707929235379
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0148434350636364,0.0149439536090909,0.000100518545454545,1.56539181158137,1.56555123966364,0.000159428082264768
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.0130049061272727,0.0130919329954545,8.70268681818186e-05,1.42684823752658,1.42703919428552,0.000190956758939098
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.00998511994545455,0.0100551562363636,7.0036290909091e-05,1.272135675441,1.27262448385032,0.000488808409312425
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.00855872773636364,0.0086146543,5.59265636363628e-05,1.10012670817083,1.10058043258124,0.000453724410401923
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.00572146112272727,0.00577140329090909,4.99421681818182e-05,0.903441640602794,0.903756378326142,0.000314737723348335
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,0.00297460627272727,0.00294969512272727,-2.49111500000001e-05,0.669548827551538,0.669538601715607,-1.02258359307994e-05
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00304459272727273,0.00308386964545455,3.92769181818179e-05,0.364244650853291,0.364233026743564,-1.16241097269376e-05
4,28,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00304650835,0.00305292989090909,6.4215409090909e-06,0.195232858649908,0.195143553270786,-8.93053791221898e-05
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.0121631227909091,0.0121204251363636,-4.26976545454538e-05,1.93794344175905,1.93831622525452,0.000372783495471651
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.01152724795,0.0115957341,6.84861499999998e-05,1.82225073612631,1.82252161226349,0.000270876137186349
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0138086743,0.0139071879636364,9.85136636363626e-05,1.69102530048622,1.69123567737485,0.000210376888632346
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0174593969409091,0.0175734260818182,0.000114029140909088,1.54631746485696,1.54657552314397,0.000258058287007978
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.0177155357272727,0.0177061477136364,-9.38801363636194e-06,1.38933887945801,1.38935526206174,1.63826037336001e-05
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.0155326053272727,0.0155494883863636,1.6883059090908e-05,1.22168673431283,1.22134832224907,-0.000338412063757731
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.0105853048136364,0.0105520665363636,-3.3238277272727e-05,1.04278271024859,1.0426786832422,-0.000104027006390561
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.00591826683636364,0.00592842385454545,1.01570181818183e-05,0.848129386709455,0.848135607427066,6.22071761102738e-06
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,0.0025186626,0.00255719043636364,3.85278363636363e-05,0.625036374962346,0.625078718974484,4.23440121379848e-05
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00478120362272727,0.00474029315454546,-4.09104681818179e-05,0.336392542596334,0.336255492663532,-0.000137049932802502
4,29,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00425914474090909,0.00425735560454545,-1.78913636363683e-06,0.17620925447574,0.176223208803528,1.39543277882515e-05
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.0347373152545455,0.0350385393363636,0.000301224081818187,1.38781876720135,1.38836483769793,0.000546070496585171
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.0347958291181818,0.0350092287045455,0.000213399586363634,1.28114982389823,1.2817554383152,0.000605614416977263
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0317263263181818,0.0318867938772727,0.00016046755909091,1.1683635915806,1.16897500868764,0.000611417107036827
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0301213165863636,0.0302140118,9.26952136363624e-05,1.05039665251593,1.05086503102428,0.000468378508355682
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.0278917006909091,0.0279292652545455,3.75645636363636e-05,0.925881364730945,0.926137874550644,0.000256509819698492
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.0238895688909091,0.0238822614181818,-7.30747272727206e-06,0.79516510586508,0.79537913471751,0.000214028852429493
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.0202825398409091,0.0202787889772727,-3.75086363636409e-06,0.656965291603669,0.657038476969884,7.31853662150339e-05
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.0154592979909091,0.0154566243772727,-2.67361363636386e-06,0.510920101822388,0.51115254005193,0.000232438229541776
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,0.0109836540181818,0.0109948992727273,1.12452545454542e-05,0.356780321718662,0.35679214475424,1.18230355776738e-05
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00481079307272727,0.00483225900909091,2.1465936363636e-05,0.190898663851148,0.190797218707171,-0.000101445143977391
4,30,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00288779012727273,0.00288366318636364,-4.12694090909122e-06,0.100832403083538,0.100838523840636,6.1207570974664e-06
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.0290259493681818,0.0289460841727273,-7.98651954545433e-05,2.21647220804539,2.21625933998197,-0.000212868063420579
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.0263883750409091,0.02634240185,-4.59731909090919e-05,2.07423319003756,2.073811491465,-0.000421698572556473
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0231839686090909,0.0230688942136364,-0.000115074395454544,1.92298774857671,1.9223618161194,-0.000625932457307021
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0191560280681818,0.0190800692318182,-7.5958836363639e-05,1.76243492331278,1.76158186197535,-0.000853061337437122
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.0183925369636364,0.0182984258318182,-9.41111318181823e-05,1.58765067878742,1.58704125284127,-0.000609425946155984
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.0147523950409091,0.0146898873409091,-6.25077000000005e-05,1.39506356368536,1.39464488213669,-0.000418681548661981
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.00939100577727273,0.00938524962272727,-5.75615454545542e-06,1.18611400369313,1.18619879283024,8.47891371105192e-05
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.00831673610909091,0.00828431082272727,-3.24252863636368e-05,0.948640719498481,0.94853121132049,-0.000109508177990492
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,0.00728294175454545,0.00726646255454545,-1.64791999999999e-05,0.679080926949425,0.678815897171922,-0.000265029777503201
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00572857433636364,0.0057475557,1.89813636363636e-05,0.371925772177175,0.371791280005854,-0.000134492171321554
4,31,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00337612271363636,0.00337707200909091,9.49295454545467e-07,0.199389788975284,0.199066365596568,-0.000323423378715909
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.0225866701,0.0225759551909091,-1.07149090909087e-05,1.84060717527761,1.84035761934519,-0.000249555932411827
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.0220139556863636,0.0220359125181818,2.19568318181804e-05,1.72166714007845,1.72156153759042,-0.000105602488034817
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0185397090681818,0.01855090665,1.11975818181814e-05,1.59174534469294,1.59174700876052,1.66406757462489e-06
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0160985799181818,0.0160521930681818,-4.63868499999999e-05,1.45421055337345,1.45417273294845,-3.78204250019998e-05
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.0127066688772727,0.0126155861909091,-9.10826863636371e-05,1.30561044105857,1.30520058411794,-0.000409856940634556
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.0112979270181818,0.0111995682090909,-9.83588090909086e-05,1.13744704325521,1.13700148176745,-0.000445561487757651
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.00973856336818182,0.00963064642272727,-0.000107916945454546,0.949767392751653,0.949313247544564,-0.00045414520708853
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.00996886890909091,0.00990808988181818,-6.07790272727279e-05,0.744292977350893,0.743832383015776,-0.000460594335117248
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,0.0100076208363636,0.00998000671818182,-2.7614118181819e-05,0.518086031259928,0.518026085401414,-5.9945858514765e-05
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00749381117727273,0.00749374893636364,-6.22409090907453e-08,0.272530005665192,0.272594188619796,6.41829546047523e-05
4,32,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00234155381818182,0.00236567731818182,2.41235000000002e-05,0.143709612287612,0.143688251187038,-2.13611005741854e-05
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.0234273026772727,0.0234688979363636,4.15952590909104e-05,1.61488379813446,1.61530494249505,0.00042114436058438
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.0208836731545455,0.0208726587863636,-1.10143681818185e-05,1.50978541633189,1.51003159219866,0.000246175866765785
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0206409124727273,0.0206832571636364,4.23446909090935e-05,1.39472162843364,1.39457131438421,-0.000150314049421008
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0208428340863636,0.0208772517045455,3.44176181818201e-05,1.26964439559249,1.26972040393015,7.60083376554199e-05
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.0179913059863636,0.0180108578545455,1.95518681818177e-05,1.13347263713664,1.13377397852202,0.000301341385377407
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.0158238158545455,0.0158422580590909,1.84422045454574e-05,0.986231878743346,0.986495897920888,0.000264019177542929
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.0145460039136364,0.0146166655909091,7.06616772727271e-05,0.824408033253574,0.824498269626218,9.0236372643826e-05
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.0121163743863636,0.0121765345590909,6.01601727272718e-05,0.650668854286339,0.650740920412997,7.20661266579992e-05
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,0.00896814894090909,0.00899816493636364,3.00159954545465e-05,0.461934036759096,0.462086772234231,0.000152735475135002
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00543742515,0.00547829033636364,4.08651863636365e-05,0.248806364502915,0.249003891299747,0.000197526796831576
4,33,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00313376827272727,0.00313098010454545,-2.78816818181839e-06,0.1308279148079,0.131016282278536,0.000188367470635858
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.02363036135,0.0236944039272727,6.40425772727264e-05,2.11758100221041,2.11793105802248,0.000350055812077699
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.0199664014318182,0.0200005478045455,3.41463727272749e-05,2.02332827513776,2.0235235142649,0.000195239127135594
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0167701663454545,0.0168649607636364,9.47944181818178e-05,1.92213269048695,1.92218912057106,5.6430084117931e-05
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0125269418272727,0.0125925873045455,6.56454772727261e-05,1.81212716232821,1.81213911019774,1.19478695321806e-05
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.00735706072272727,0.00737498666818182,1.79259454545456e-05,1.68828856401614,1.68825109849736,-3.74655187804773e-05
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.00472397388636364,0.0047478449,2.38710136363637e-05,1.53398561221728,1.5342120286732,0.000226416455912704
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.00549106774545455,0.00554449315,5.34254045454546e-05,1.33360518801982,1.33415641486338,0.000551226843558794
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.00571528205454545,0.00573193747727273,1.66554227272724e-05,1.06578165971035,1.06582517285771,4.35131473572881e-05
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,0.00772244281818182,0.00777300149090909,5.05586727272724e-05,0.756745865300642,0.756998676993573,0.000252811692930899
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00499524630909091,0.00500219655909091,6.95025000000023e-06,0.406845664786325,0.406786396928142,-5.926785818261e-05
4,34,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00241687003181818,0.00243766843636364,2.07984045454543e-05,0.214478435132013,0.214458784594628,-1.96505373843969e-05
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.0260376300545455,0.0259586271818182,-7.90028727272706e-05,1.57703610488871,1.57687091144483,-0.000165193443873113
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.0245031242181818,0.0244278716818182,-7.52525363636354e-05,1.46263276714767,1.46236680739218,-0.000265959755488598
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0253271959181818,0.0252876819863636,-3.95139318181831e-05,1.34108039487875,1.34076327736842,-0.000317117510326481
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0242137444636364,0.0241972747272727,-1.64697363636383e-05,1.21276483908968,1.21255801903651,-0.000206820053167522
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.0211259810454545,0.0211636882590909,3.77072136363635e-05,1.07848981813811,1.07836811540557,-0.00012170273254597
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.0197012841318182,0.0196715133909091,-2.97707409090894e-05,0.937765338341603,0.937542905459209,-0.000222432882394319
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.0157379205318182,0.0157334442227273,-4.4763090909089e-06,0.787894882018132,0.787863248122763,-3.16338953689765e-05
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.0120406483454545,0.0120558764090909,1.52280636363626e-05,0.629607480836817,0.62959569688128,-1.17839555371368e-05
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,0.00755360165909091,0.00753838887272727,-1.52127863636371e-05,0.455129395038623,0.454965297651075,-0.00016409738754819
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00640120803181818,0.00636314775909091,-3.80602727272725e-05,0.250458538806337,0.250246901690316,-0.000211637116020791
4,35,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00509361597272727,0.00506640737272727,-2.72086000000001e-05,0.132373493741571,0.132131535220415,-0.000241958521156493
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.9,0.0211073136272727,0.0212009535545455,9.36399272727303e-05,2.07439593045483,2.07465275427389,0.000256823819065666
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.91,0.0194257171409091,0.0195161223227273,9.04051818181803e-05,1.95281562852732,1.95318499589313,0.000369367365813167
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.92,0.0200749703181818,0.0201310476409091,5.60773227272736e-05,1.82280599212905,1.82310582306935,0.000299830940300616
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.93,0.0178010450090909,0.0178472227954545,4.61777863636353e-05,1.68043328253391,1.68094886681476,0.000515584280854631
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.94,0.0144475669954545,0.0144611501454545,1.35831499999996e-05,1.52289523120984,1.52313193131652,0.000236700106684751
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.95,0.0117908005181818,0.0117428663636364,-4.7934154545454e-05,1.34834456940454,1.34848940383284,0.000144834428300156
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.96,0.00865760415,0.00861573241818182,-4.18717318181813e-05,1.15056977233915,1.15056354490823,-6.22743091582834e-06
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.97,0.00655292832727273,0.0065306981,-2.22302272727274e-05,0.913902137660144,0.913756462225099,-0.000145675435044734
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.98,0.00566718100909091,0.00565325449545455,-1.39265136363635e-05,0.650498097351329,0.650524106820457,2.60094691285628e-05
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.99,0.00556344497272727,0.00557861895454545,1.51739818181817e-05,0.355670416247942,0.355894062410063,0.000223646162121394
4,36,3,"t_k1_thresh_q80","t, K=1, q(0.80)",15,0.995,0.00233669610909091,0.00234035070909091,3.65459999999984e-06,0.189947173770003,0.18992839729046,-1.87764795435419e-05
