"band_type","event_quantile","event_threshold_value","score_mean","score_se","rel_to_gaussian","n_obs_total","n_obs_mean_per_fold","obs_share","score_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"above_threshold",0.99,94.75,0.595551022006445,0.0198477320919154,0.91143022477064,239,119.5,0.00996456118407338,"lower_better",60,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00389756508924278,1.75272354374862e-06,0.967092460336634,23985,11992.5,1,"lower_better",60,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.000413546132585312,3.64268296946544e-05,1.78579261633357,23865,11932.5,0.994996873045654,"lower_better",60,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.697295931001112,0.0153734000333704,0.916678765432756,120,60,0.00500312695434647,"lower_better",60,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0448764645831178,0.00107062956436306,0.996261127987651,23985,11992.5,1,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0181697054839719,0.000458928230950969,1.00547971702956,21603,10801.5,0.900687929956223,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.287139190765507,0.00138681833483859,0.990772136414214,2382,1191,0.0993120700437774,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0267622007194053,0.00194538832630705,0.990087697251064,23985,11992.5,1,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00917928643829013,0.000436911149525695,1.08866384833851,22787,11393.5,0.950052115905774,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.360568614289203,0.0129070440255825,0.948258867832097,1198,599,0.0499478840942256,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0126192439515535,0.000716664223288054,0.977316539617106,23985,11992.5,1,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.0030058897769506,0.000195752175182947,1.35750220636024,23508,11754,0.980112570356473,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.486071064598486,0.00899123920718184,0.900194482771398,477,238.5,0.0198874296435272,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.00697044387338702,0.000570598131951656,0.959649533871033,23985,11992.5,1,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.00123755033230757,0.000130485069681307,1.64493274230177,23746,11873,0.990035438815927,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.575881232311896,0.0320605994913829,0.881327613608803,239,119.5,0.00996456118407338,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00388279760391424,8.78499870100157e-05,0.963428243474989,23985,11992.5,1,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.000520654831719453,2.93997969477728e-05,2.24831398695571,23865,11932.5,0.994996873045654,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.673653502080089,0.0338977324026696,0.885597969472797,120,60,0.00500312695434647,"lower_better",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0490453006124404,0.000287892153659035,1.08880962358663,23985,11992.5,1,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0164332087206497,3.78961037324124e-05,0.909385023819027,21603,10801.5,0.900687929956223,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.345025625080352,0.00722441401999357,1.19050894713176,2382,1191,0.0993120700437774,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0272908221596277,0.00105812207460649,1.00964444409542,23985,11992.5,1,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00906687911771262,0.000138522096848108,1.07533233427976,22787,11393.5,0.950052115905774,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.373638488424005,0.00542341313402309,0.982631310575645,1198,599,0.0499478840942256,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0126639253385656,0.000557689499605883,0.980776957587285,23985,11992.5,1,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00335076258827732,4.55536452571375e-05,1.51325163066701,23508,11754,0.980112570356473,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.47115272219398,0.0134394254983277,0.872565992818546,477,238.5,0.0198874296435272,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.0069212677201833,0.000597300955158709,0.952879251611148,23985,11992.5,1,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.00147337615310956,2.80779813923833e-05,1.95838877232364,23746,11873,0.990035438815927,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.547226704386997,0.0455302343015273,0.837474775040416,239,119.5,0.00996456118407338,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00385845096286084,9.2487135237263e-05,0.957387176178317,23985,11992.5,1,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.00069930198767001,5.06288510396669e-05,3.01975578482982,23865,11932.5,0.994996873045654,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.633772496751947,0.0494201825583982,0.833169625776696,120,60,0.00500312695434647,"lower_better",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0449278059331687,0.0011294918946591,0.997400910093691,23985,11992.5,1,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0176948681147602,0.000477395483084111,0.979203047655294,21603,10801.5,0.900687929956223,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.291955110472575,0.00111907008105805,1.00738943983507,2382,1191,0.0993120700437774,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0270957284660767,0.00195617987226161,1.00242680650944,23985,11992.5,1,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00896561593054937,0.000390698107658223,1.06332251502275,22787,11393.5,0.950052115905774,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.371280350960741,0.0134508191505472,0.976429648333033,1198,599,0.0499478840942256,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.012834916828529,0.000638579140773682,0.994019653577354,23985,11992.5,1,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00281375852230444,0.000115453166648797,1.27073302270856,23508,11754,0.980112570356473,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.506406895113888,0.00828296415736668,0.937856058960182,477,238.5,0.0198874296435272,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.00706828820674888,0.000505835430221419,0.973120163662793,23985,11992.5,1,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.00112442871490908,7.30731593535218e-05,1.49457323977233,23746,11873,0.990035438815927,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.596964888565223,0.0308141025823175,0.913594003637346,239,119.5,0.00996456118407338,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00394726934188627,3.57916824714186e-05,0.979425444360648,23985,11992.5,1,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.000455534545991823,1.23981029542878e-07,1.96710878090305,23865,11932.5,0.994996873045654,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.699370464115684,0.0302138034705228,0.919405986931933,120,60,0.00500312695434647,"lower_better",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0449826507668359,0.00110272472865964,0.998618469818173,23985,11992.5,1,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0182263021774344,0.000497535938157538,1.00861167904059,21603,10801.5,0.900687929956223,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.287697507902849,0.00142871863694349,0.992698606505203,2382,1191,0.0993120700437774,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0269567842426948,0.00192998900388511,0.997286460705408,23985,11992.5,1,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00932858527802341,0.000402055222020609,1.10637069848522,22787,11393.5,0.950052115905774,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.361607143759811,0.0132168502624469,0.950990094957759,1198,599,0.0499478840942256,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0126773731381669,0.000692346548186095,0.981818442879294,23985,11992.5,1,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00305865561510192,0.000174463069848249,1.38133200286846,23508,11754,0.980112570356473,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.486399353869389,0.00880774378243268,0.900802468335533,477,238.5,0.0198874296435272,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.00697889730731732,0.000588604000657321,0.960813352715024,23985,11992.5,1,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.00126291966959527,0.000140408157810761,1.67865327266374,23746,11873,0.990035438815927,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.574190956895054,0.0329182044164215,0.878740819117365,239,119.5,0.00996456118407338,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00392673649839512,7.83193341040464e-05,0.974330684510614,23985,11992.5,1,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.000544466731812546,1.65349412804971e-05,2.35113955348025,23865,11932.5,0.994996873045654,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.677726609944383,0.0346847583314794,0.890952556130365,120,60,0.00500312695434647,"lower_better",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0486765481581544,0.000432090370374127,1.08062328940305,23985,11992.5,1,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0154213711317458,0.000157195454362453,0.853391701667033,21603,10801.5,0.900687929956223,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.350393085660939,0.00419300406224424,1.20902933918403,2382,1191,0.0993120700437774,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0272029841368801,0.0011443025631533,1.00639481053258,23985,11992.5,1,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00906665581043565,0.000102792933291792,1.07530585002511,22787,11393.5,0.950052115905774,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.372036813601303,0.0026396644273137,0.978419068317663,1198,599,0.0499478840942256,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0126659739106286,0.000612956269551623,0.980935612366239,23985,11992.5,1,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00348833215916313,0.000169319907952112,1.57537998861198,23508,11754,0.980112570356473,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.464756532669952,0.00586420449603942,0.860720369946413,477,238.5,0.0198874296435272,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.00695287393455596,0.000634182258303565,0.957230608489001,23985,11992.5,1,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.00157665451271806,0.000158327071640615,2.09566476898914,23746,11873,0.990035438815927,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.540333700350287,0.0364395632562701,0.826925733923237,239,119.5,0.00996456118407338,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00386830731564022,0.000137391736745497,0.959832806781298,23985,11992.5,1,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.000750551865364606,2.76853852640613e-05,3.24106520103172,23865,11932.5,0.994996873045654,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.625320785617353,0.0425404185205784,0.822058842271147,120,60,0.00500312695434647,"lower_better",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0451742570220395,0.00119716817982899,1.0028721441152,23985,11992.5,1,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0177927222705917,0.000467865969512416,0.984618125461724,21603,10801.5,0.900687929956223,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.29352737960741,0.000395083783593098,1.01281454549754,2382,1191,0.0993120700437774,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0270229820080208,0.0018824602642515,0.999735496706668,23985,11992.5,1,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00893122217073234,0.000350156006924146,1.0592434133221,22787,11393.5,0.950052115905774,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.370509758628112,0.0127831940586922,0.974403068692044,1198,599,0.0499478840942256,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0127560103416219,0.000644209311364378,0.987908620695086,23985,11992.5,1,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00282340570529923,0.000145467699010455,1.27508982657443,23508,11754,0.980112570356473,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.50200228830734,0.00724585161168811,0.929698809877052,477,238.5,0.0198874296435272,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.0069764139101442,0.000504417200966909,0.960471453263154,23985,11992.5,1,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.0010826147549153,9.1497872760415e-05,1.4389947715004,23746,11873,0.990035438815927,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.591939423734062,0.0289473215118397,0.905903041198542,239,119.5,0.00996456118407338,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00391685557352802,4.27967854976755e-05,0.971878956900856,23985,11992.5,1,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.00042445196092694,1.03535042868064e-05,1.83288663122794,23865,11932.5,0.994996873045654,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.699450308531702,0.0295338859510567,0.919510951951013,120,60,0.00500312695434647,"lower_better",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0449247679335187,0.000976787271686537,0.997333466256787,23985,11992.5,1,"lower_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0180716757878255,0.000371758536649457,1.00005492512918,21603,10801.5,0.900687929956223,"lower_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.288517919206438,0.00158512671051667,0.995529431018668,2382,1191,0.0993120700437774,"lower_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0267455598473154,0.00188224642896084,0.989472055701235,23985,11992.5,1,"lower_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00923242340825343,0.000315292809723504,1.094965895736,22787,11393.5,0.950052115905774,"lower_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.359161975910489,0.0140298096538987,0.944559551630997,1198,599,0.0499478840942256,"lower_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0125913535714709,0.000701343525626151,0.975156526714948,23985,11992.5,1,"lower_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00305815425722714,0.000124072265215582,1.38110558258305,23508,11754,0.980112570356473,"lower_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.48198552880514,0.0119024517616617,0.892628147212268,477,238.5,0.0198874296435272,"lower_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.00697030113755291,0.000583384911829809,0.95962988284462,23985,11992.5,1,"lower_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
