"calibration_type","bin_id","bin_left","bin_right","bin_mid","expected_share","observed_share_mean","observed_share_se","share_gap","count_total","count_mean_per_fold","summary_draws_used","n_obs_total","bin_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0958969096628512,0.00970869594275446,-0.00410309033714885,2300,1150,400,23985,"closer_to_expected_share_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0974783548239412,0.00203782802557496,-0.00252164517605881,2338,1169,400,23985,"closer_to_expected_share_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.101398097272066,0.00370700783303934,0.00139809727206579,2432,1216,400,23985,"closer_to_expected_share_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.103565118006228,0.00103948659837632,0.0035651180062283,2484,1242,400,23985,"closer_to_expected_share_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.10931793258625,0.00104299097797472,0.00931793258624958,2622,1311,400,23985,"closer_to_expected_share_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.106857826819067,0.00166930496387861,0.00685782681906716,2563,1281.5,400,23985,"closer_to_expected_share_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.103770092923631,0.00825791407811913,0.00377009292363133,2489,1244.5,400,23985,"closer_to_expected_share_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0939294195420727,0.0114302537095735,-0.00607058045792727,2253,1126.5,400,23985,"closer_to_expected_share_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0889676560781837,0.0123076627515237,-0.0110323439218163,2134,1067,400,23985,"closer_to_expected_share_better",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.105688083682582,0.00792365258481788,0.00568808368258231,2535,1267.5,400,23985,"closer_to_expected_share_better",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0981867714175791,0.00107916118168681,-0.00181322858242089,2355,1177.5,400,23985,"closer_to_expected_share_better",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0910576430393885,0.0019520333036212,-0.00894235696061156,2184,1092,400,23985,"closer_to_expected_share_better",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0921822985776474,0.000840957236306075,-0.00781770142235257,2211,1105.5,400,23985,"closer_to_expected_share_better",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0945619287704809,0.00754017333162119,-0.00543807122951906,2268,1134,400,23985,"closer_to_expected_share_better",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.101856075880832,0.00199777797302179,0.00185607588083198,2443,1221.5,400,23985,"closer_to_expected_share_better",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.105107232764147,0.000335794659375555,0.00510723276414701,2521,1260.5,400,23985,"closer_to_expected_share_better",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.107608295967886,0.0016690233619466,0.0076082959678859,2581,1290.5,400,23985,"closer_to_expected_share_better",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.10523304624955,0.00162381060730649,0.0052330462495504,2524,1262,400,23985,"closer_to_expected_share_better",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0985186236499065,0.00342352855481138,-0.00148137635009352,2363,1181.5,400,23985,"closer_to_expected_share_better",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0902685944258838,0.0102485894246334,-0.00973140557411625,2165,1082.5,400,23985,"closer_to_expected_share_better",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0891836760491424,0.00783000429787127,-0.0108163239508576,2139,1069.5,400,23985,"closer_to_expected_share_better",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.102816557492727,0.00612571811621574,0.0028165574927265,2466,1233,400,23985,"closer_to_expected_share_better",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.109694684682182,0.00300134468051447,0.00969468468218157,2631,1315.5,400,23985,"closer_to_expected_share_better",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.1107362989396,0.0011255629222621,0.0107362989395998,2656,1328,400,23985,"closer_to_expected_share_better",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.110276349117309,0.0024184912594515,0.0102763491173093,2645,1322.5,400,23985,"closer_to_expected_share_better",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.105483484234422,0.00237437362343589,0.00548348423442199,2530,1265,400,23985,"closer_to_expected_share_better",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0976001320149857,0.00675929117414489,-0.00239986798501424,2341,1170.5,400,23985,"closer_to_expected_share_better",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0907626493710515,0.00642831503671714,-0.00923735062894851,2177,1088.5,400,23985,"closer_to_expected_share_better",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0931775736726975,0.0150994955946194,-0.00682242632730252,2235,1117.5,400,23985,"closer_to_expected_share_better",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.103569467191623,0.0126300656745768,0.00356946719162272,2484,1242,400,23985,"closer_to_expected_share_better",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0975238178914098,0.0120857917181998,-0.00247618210859021,2339,1169.5,400,23985,"closer_to_expected_share_better",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.095893530439667,0.000703066156929624,-0.00410646956033306,2300,1150,400,23985,"closer_to_expected_share_better",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.103023785225586,0.00283207063027018,0.00302378522558569,2471,1235.5,400,23985,"closer_to_expected_share_better",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.105232827225825,0.00104011238044747,0.00523282722582549,2524,1262,400,23985,"closer_to_expected_share_better",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.107358202163153,0.00150234630729754,0.0073582021631533,2575,1287.5,400,23985,"closer_to_expected_share_better",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.104439179114098,0.00292099426257966,0.00443917911409786,2505,1252.5,400,23985,"closer_to_expected_share_better",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.098226633735511,0.0037988726410832,-0.00177336626448903,2356,1178,400,23985,"closer_to_expected_share_better",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0921798580275699,0.00734502319273512,-0.00782014197243003,2211,1105.5,400,23985,"closer_to_expected_share_better",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0925526989855572,0.0137238701567284,-0.00744730101444277,2220,1110,400,23985,"closer_to_expected_share_better",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0734687550766571,0.0164545015132662,-0.026531244923343,1762,881,400,23985,"closer_to_expected_share_better",71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0834725385550592,0.00987080478828416,-0.0165274614449408,2002,1001,400,23985,"closer_to_expected_share_better",71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0831785774271396,0.00424217666028118,-0.0168214225728605,1995,997.5,400,23985,"closer_to_expected_share_better",71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0908914978994999,0.00361967994501127,-0.00910850210050007,2180,1090,400,23985,"closer_to_expected_share_better",71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0963531047927147,0.00324649480688491,-0.00364689520728528,2311,1155.5,400,23985,"closer_to_expected_share_better",71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.104731356763115,0.00204533741042868,0.00473135676311462,2512,1256,400,23985,"closer_to_expected_share_better",71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.112818901672365,0.00429370981383985,0.0128189016723651,2706,1353,400,23985,"closer_to_expected_share_better",71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.120155414228933,0.0080433021168205,0.0201554142289326,2882,1441,400,23985,"closer_to_expected_share_better",71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.123406007908383,0.0118778130468553,0.0234060079083835,2960,1480,400,23985,"closer_to_expected_share_better",71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.111523845676134,0.0111734953257834,0.0115238456761338,2675,1337.5,400,23985,"closer_to_expected_share_better",71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0908946268098556,0.0119582260429972,-0.00910537319014439,2180,1090,400,23985,"closer_to_expected_share_better",72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.093185521105001,0.00608041149426496,-0.00681447889499903,2235,1117.5,400,23985,"closer_to_expected_share_better",72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.101273942109151,0.00616683199828986,0.00127394210915088,2429,1214.5,400,23985,"closer_to_expected_share_better",72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.107109610235392,0.00266683287438476,0.00710961023539169,2569,1284.5,400,23985,"closer_to_expected_share_better",72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.109944403017671,0.00183404209410711,0.00994440301767135,2637,1318.5,400,23985,"closer_to_expected_share_better",72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.10898395269488,0.00221051258810699,0.00898395269488034,2614,1307,400,23985,"closer_to_expected_share_better",72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.102689210841249,8.02252615205862e-05,0.00268921084124887,2463,1231.5,400,23985,"closer_to_expected_share_better",72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0998101439774358,0.00596630013359196,-0.000189856022564189,2394,1197,400,23985,"closer_to_expected_share_better",72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0907209097069062,0.0065534088727387,-0.00927909029309376,2176,1088,400,23985,"closer_to_expected_share_better",72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0953876795024582,0.0140563481711269,-0.00461232049754179,2288,1144,400,23985,"closer_to_expected_share_better",72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.119874688391818,0.0216001197496571,0.0198746883918177,2875,1437.5,400,23985,"closer_to_expected_share_better",73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0965225352884768,0.0103343215683801,-0.00347746471152323,2315,1157.5,400,23985,"closer_to_expected_share_better",73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.100479793371766,0.000871557979584991,0.000479793371766332,2410,1205,400,23985,"closer_to_expected_share_better",73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.100771689418851,0.000996745682917223,0.000771689418851224,2417,1208.5,400,23985,"closer_to_expected_share_better",73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.101564649170301,0.00312337218438744,0.00156464917030061,2436,1218,400,23985,"closer_to_expected_share_better",73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.101185831993534,0.00642440389877249,0.00118583199353384,2427,1213.5,400,23985,"closer_to_expected_share_better",73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.100395218924851,0.00229712082675323,0.000395218924851351,2408,1204,400,23985,"closer_to_expected_share_better",73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0954740061391724,0.00621808354991651,-0.00452599386082755,2290,1145,400,23985,"closer_to_expected_share_better",73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0908036693858149,0.00822108680323234,-0.00919633061418507,2178,1089,400,23985,"closer_to_expected_share_better",73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0929279179154148,0.0137654220862523,-0.00707208208458518,2229,1114.5,400,23985,"closer_to_expected_share_better",73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0694101828760493,0.0218626353285018,-0.0305898171239507,1665,832.5,400,23985,"closer_to_expected_share_better",74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0770034538164071,0.0080178014974214,-0.022996546183593,1847,923.5,400,23985,"closer_to_expected_share_better",74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0858038270828969,0.000532509253439485,-0.0141961729171032,2058,1029,400,23985,"closer_to_expected_share_better",74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0902220988179978,0.00255109448032679,-0.0097779011820022,2164,1082,400,23985,"closer_to_expected_share_better",74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0973950945193756,0.00237133858039084,-0.00260490548062439,2336,1168,400,23985,"closer_to_expected_share_better",74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.107235767900934,0.00554367821184525,0.00723576790093411,2572,1286,400,23985,"closer_to_expected_share_better",74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.117826378516551,0.00729874660857407,0.0178263785165511,2826,1413,400,23985,"closer_to_expected_share_better",74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.119326941344946,0.00629868428067978,0.0193269413449459,2862,1431,400,23985,"closer_to_expected_share_better",74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.122288454996632,0.00984367713550008,0.0222884549966321,2933,1466.5,400,23985,"closer_to_expected_share_better",74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.11348780012821,0.000542897235820468,0.0134878001282102,2722,1361,400,23985,"closer_to_expected_share_better",74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0782194735370529,0.0104525318016191,-0.0217805264629471,1876,938,400,23985,"closer_to_expected_share_better",101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0826790155997458,0.00624323998917647,-0.0173209844002542,1983,991.5,400,23985,"closer_to_expected_share_better",101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.102316776641608,0.007543083218252,0.00231677664160782,2454,1227,400,23985,"closer_to_expected_share_better",101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.115615365302787,0.00383742081666563,0.0156153653027872,2773,1386.5,400,23985,"closer_to_expected_share_better",101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.126245869525439,0.000797840851604295,0.0262458695254394,3028,1514,400,23985,"closer_to_expected_share_better",101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.12624358542088,0.00528929779992546,0.0262435854208797,3028,1514,400,23985,"closer_to_expected_share_better",101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.111318995915145,0.00154255280536851,0.011318995915145,2670,1335,400,23985,"closer_to_expected_share_better",101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0980166525615388,0.00784314572136528,-0.00198334743846119,2351,1175.5,400,23985,"closer_to_expected_share_better",101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0817573637653658,0.00551445418912286,-0.0182426362346342,1961,980.5,400,23985,"closer_to_expected_share_better",101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0775869017304376,0.00868466616153538,-0.0224130982695624,1861,930.5,400,23985,"closer_to_expected_share_better",101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.0690065534401618,0.0135760291424207,-0.0309934465598382,1655,827.5,400,23985,"closer_to_expected_share_better",102,"skew-t",1,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0748828035337163,0.0071158617982824,-0.0251171964662837,1796,898,400,23985,"closer_to_expected_share_better",102,"skew-t",1,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0828048916633563,0.00836961617781823,-0.0171951083366438,1986,993,400,23985,"closer_to_expected_share_better",102,"skew-t",1,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0995222529356063,0.00458185116849783,-0.000477747064393713,2387,1193.5,400,23985,"closer_to_expected_share_better",102,"skew-t",1,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.113863019058068,0.000501345306296544,0.0138630190580678,2731,1365.5,400,23985,"closer_to_expected_share_better",102,"skew-t",1,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.118283700054143,0.00383842206797946,0.0182837000541426,2837,1418.5,400,23985,"closer_to_expected_share_better",102,"skew-t",1,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.127536388601655,0.0044132654785318,0.0275363886016549,3059,1529.5,400,23985,"closer_to_expected_share_better",102,"skew-t",1,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.120696653142265,0.0100860425316539,0.0206966531422646,2895,1447.5,400,23985,"closer_to_expected_share_better",102,"skew-t",1,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
