"metric","quantile","target_type","target_level","threshold_value","baseline_setting","proposed_setting","baseline_rel_brier","proposed_rel_brier","delta_rel_brier","baseline_rel_score","proposed_rel_score","delta_rel_score","baseline_rel_quant","proposed_rel_quant","delta_rel_quant","method","knots","thresh","CMAQ","TS","proposed_is_ar2","proposed_is_mrts","proposed_is_prop","proposed_lane"
"quantile",0.8,"score_quantile",0.8,NA,54,104,NA,NA,NA,1.00036128768097,0.999971002889589,-0.000390284791384921,1.00036128768097,0.999971002889589,-0.000390284791384921,"skew-t",5,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,54,104,NA,NA,NA,0.999695075555908,0.999342590835624,-0.000352484720284596,0.999695075555908,0.999342590835624,-0.000352484720284596,"skew-t",5,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,54,104,NA,NA,NA,0.997977281392106,0.99710334866114,-0.000873932730966032,0.997977281392106,0.99710334866114,-0.000873932730966032,"skew-t",5,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,54,104,NA,NA,NA,0.991171174714625,0.989909629628037,-0.00126154508658827,0.991171174714625,0.989909629628037,-0.00126154508658827,"skew-t",5,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,54,104,NA,NA,NA,0.978477185641936,0.97985647665421,0.00137929101227463,0.978477185641936,0.97985647665421,0.00137929101227463,"skew-t",5,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,54,104,NA,NA,NA,0.954668041361218,0.959163812448795,0.00449577108757693,0.954668041361218,0.959163812448795,0.00449577108757693,"skew-t",5,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,55,105,6.34256904125873,3.80321607655012,-2.53935296470861,6.34256904125873,3.80321607655012,-2.53935296470861,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,55,105,1.64869714672882,1.65442095099954,0.00572380427071151,1.64869714672882,1.65442095099954,0.00572380427071151,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,55,105,1.3360165555918,1.34063808989649,0.00462153430469314,1.3360165555918,1.34063808989649,0.00462153430469314,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,55,105,1.16340381745738,1.17276818312489,0.00936436566750909,1.16340381745738,1.17276818312489,0.00936436566750909,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,55,105,1.06007831678976,1.0620304731106,0.00195215632083756,1.06007831678976,1.0620304731106,0.00195215632083756,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,55,105,1.00822517142131,1.00698302394193,-0.00124214747937734,1.00822517142131,1.00698302394193,-0.00124214747937734,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,55,105,0.996845199693948,0.995458611576398,-0.00138658811755055,0.996845199693948,0.995458611576398,-0.00138658811755055,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,55,105,0.989836799231257,0.991012280062051,0.00117548083079422,0.989836799231257,0.991012280062051,0.00117548083079422,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,55,105,0.993868069107849,0.993205295010624,-0.000662774097224372,0.993868069107849,0.993205295010624,-0.000662774097224372,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,55,105,0.996778678973392,0.997777886537558,0.000999207564166382,0.996778678973392,0.997777886537558,0.000999207564166382,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,55,105,0.991422347822086,0.989929285165617,-0.00149306265646876,0.991422347822086,0.989929285165617,-0.00149306265646876,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,55,105,0.973652178984649,0.974984711126998,0.00133253214234952,0.973652178984649,0.974984711126998,0.00133253214234952,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,55,105,0.958829942698691,0.957548289430952,-0.00128165326773899,0.958829942698691,0.957548289430952,-0.00128165326773899,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,55,105,0.969337422189638,0.965249355291616,-0.00408806689802232,0.969337422189638,0.965249355291616,-0.00408806689802232,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0,"score_quantile",0,NA,55,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.1,"score_quantile",0.1,NA,55,105,NA,NA,NA,1.02532777422501,1.0256237699252,0.000295995700197782,1.02532777422501,1.0256237699252,0.000295995700197782,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,55,105,NA,NA,NA,1.01184665562888,1.01205010012446,0.000203444495580074,1.01184665562888,1.01205010012446,0.000203444495580074,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,55,105,NA,NA,NA,1.01107508396739,1.01100532305944,-6.97609079518546e-05,1.01107508396739,1.01100532305944,-6.97609079518546e-05,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,55,105,NA,NA,NA,1.00921536552781,1.009151390295,-6.39752328108756e-05,1.00921536552781,1.009151390295,-6.39752328108756e-05,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,55,105,NA,NA,NA,1.00687002657576,1.00703219713703,0.000162170561274211,1.00687002657576,1.00703219713703,0.000162170561274211,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,55,105,NA,NA,NA,1.00437231354041,1.00481142784075,0.000439114300337051,1.00437231354041,1.00481142784075,0.000439114300337051,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,55,105,NA,NA,NA,1.00237000416186,1.00299298981024,0.000622985648389252,1.00237000416186,1.00299298981024,0.000622985648389252,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,55,105,NA,NA,NA,1.00105339517175,1.00152314339546,0.00046974822371082,1.00105339517175,1.00152314339546,0.00046974822371082,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,55,105,NA,NA,NA,0.999466539196426,1.00002897498727,0.000562435790840365,0.999466539196426,1.00002897498727,0.000562435790840365,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,55,105,NA,NA,NA,0.996743539290541,0.9978245593465,0.00108102005595923,0.996743539290541,0.9978245593465,0.00108102005595923,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,55,105,NA,NA,NA,0.988111604470104,0.990153882122332,0.00204227765222798,0.988111604470104,0.990153882122332,0.00204227765222798,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,55,105,NA,NA,NA,0.974064315055015,0.977693718118218,0.0036294030632027,0.974064315055015,0.977693718118218,0.0036294030632027,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,55,105,NA,NA,NA,0.944049002805193,0.948801523508416,0.00475252070322207,0.944049002805193,0.948801523508416,0.00475252070322207,"skew-t",5,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,56,106,2.18244189643935,6.45877861626857,4.27633671982922,2.18244189643935,6.45877861626857,4.27633671982922,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,56,106,1.90077092834211,2.06929227064286,0.168521342300747,1.90077092834211,2.06929227064286,0.168521342300747,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,56,106,1.80397892026381,1.98694481850333,0.182965898239517,1.80397892026381,1.98694481850333,0.182965898239517,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,56,106,1.76837542148058,1.93648964508147,0.168114223600885,1.76837542148058,1.93648964508147,0.168114223600885,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,56,106,1.72648806811907,1.864779868693,0.138291800573928,1.72648806811907,1.864779868693,0.138291800573928,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,56,106,1.62213861889844,1.72409367538653,0.10195505648809,1.62213861889844,1.72409367538653,0.10195505648809,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,56,106,1.5176672781236,1.56798908581098,0.0503218076873779,1.5176672781236,1.56798908581098,0.0503218076873779,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,56,106,1.39422209035163,1.40281840015732,0.00859630980569204,1.39422209035163,1.40281840015732,0.00859630980569204,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,56,106,1.23113699345299,1.22804430021076,-0.00309269324222772,1.23113699345299,1.22804430021076,-0.00309269324222772,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,56,106,1.0880453533919,1.08854212260691,0.000496769215007742,1.0880453533919,1.08854212260691,0.000496769215007742,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,56,106,1.00592881406246,1.01498464299952,0.0090558289370668,1.00592881406246,1.01498464299952,0.0090558289370668,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,56,106,0.979456109403429,0.989189587630003,0.009733478226574,0.979456109403429,0.989189587630003,0.009733478226574,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,56,106,0.957020799224644,0.961115101053166,0.00409430182852288,0.957020799224644,0.961115101053166,0.00409430182852288,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,56,106,0.962014465699009,0.961696000160783,-0.000318465538225454,0.962014465699009,0.961696000160783,-0.000318465538225454,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0,"score_quantile",0,NA,56,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.1,"score_quantile",0.1,NA,56,106,NA,NA,NA,1.13820067035589,1.17116560516478,0.032964934808887,1.13820067035589,1.17116560516478,0.032964934808887,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,56,106,NA,NA,NA,1.10966503792125,1.14056274686734,0.0308977089460956,1.10966503792125,1.14056274686734,0.0308977089460956,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,56,106,NA,NA,NA,1.09530823931284,1.11577914099208,0.0204709016792373,1.09530823931284,1.11577914099208,0.0204709016792373,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,56,106,NA,NA,NA,1.08101782021443,1.09353195360815,0.0125141333937211,1.08101782021443,1.09353195360815,0.0125141333937211,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,56,106,NA,NA,NA,1.06669839754359,1.07469299020607,0.00799459266248537,1.06669839754359,1.07469299020607,0.00799459266248537,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,56,106,NA,NA,NA,1.05263806662999,1.05848876342572,0.00585069679573613,1.05263806662999,1.05848876342572,0.00585069679573613,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,56,106,NA,NA,NA,1.04126714119635,1.04672961535267,0.0054624741563114,1.04126714119635,1.04672961535267,0.0054624741563114,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,56,106,NA,NA,NA,1.03203155885945,1.03643012531808,0.00439856645863212,1.03203155885945,1.03643012531808,0.00439856645863212,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,56,106,NA,NA,NA,1.02328493855693,1.02685863407449,0.0035736955175607,1.02328493855693,1.02685863407449,0.0035736955175607,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,56,106,NA,NA,NA,1.01578748556319,1.01962003558904,0.00383255002585248,1.01578748556319,1.01962003558904,0.00383255002585248,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,56,106,NA,NA,NA,1.00340046270809,1.00805621465305,0.00465575194496193,1.00340046270809,1.00805621465305,0.00465575194496193,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,56,106,NA,NA,NA,0.988268466642097,0.995014395660326,0.00674592901822924,0.988268466642097,0.995014395660326,0.00674592901822924,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,56,106,NA,NA,NA,0.95775251751252,0.965031959354031,0.00727944184151041,0.95775251751252,0.965031959354031,0.00727944184151041,"t",5,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,57,107,0.845687667383012,0.869991114708917,0.0243034473259048,0.845687667383012,0.869991114708917,0.0243034473259048,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,57,107,0.961394442036762,0.967980246345746,0.00658580430898359,0.961394442036762,0.967980246345746,0.00658580430898359,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,57,107,0.965026420838759,0.963298965111545,-0.00172745572721378,0.965026420838759,0.963298965111545,-0.00172745572721378,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,57,107,0.968776439160575,0.968256977388268,-0.00051946177230755,0.968776439160575,0.968256977388268,-0.00051946177230755,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,57,107,0.976109391408216,0.976100146456929,-9.24495128684644e-06,0.976109391408216,0.976100146456929,-9.24495128684644e-06,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,57,107,0.986232897908176,0.985978035842459,-0.000254862065717121,0.986232897908176,0.985978035842459,-0.000254862065717121,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,57,107,0.990889717740409,0.990203596144555,-0.000686121595854017,0.990889717740409,0.990203596144555,-0.000686121595854017,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,57,107,0.987611765795975,0.985938098418887,-0.00167366737708852,0.987611765795975,0.985938098418887,-0.00167366737708852,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,57,107,0.991999181371499,0.991390989524594,-0.000608191846904305,0.991999181371499,0.991390989524594,-0.000608191846904305,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,57,107,0.998463552568352,1.00040967001811,0.00194611744976247,0.998463552568352,1.00040967001811,0.00194611744976247,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,57,107,1.00157009295049,0.99812430230097,-0.00344579064951656,1.00157009295049,0.99812430230097,-0.00344579064951656,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,57,107,0.988418168700886,0.989101553437404,0.000683384736518855,0.988418168700886,0.989101553437404,0.000683384736518855,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,57,107,0.965196704089183,0.962986291443041,-0.00221041264614219,0.965196704089183,0.962986291443041,-0.00221041264614219,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,57,107,0.97298430448863,0.977225377985386,0.0042410734967554,0.97298430448863,0.977225377985386,0.0042410734967554,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0,"score_quantile",0,NA,57,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.1,"score_quantile",0.1,NA,57,107,NA,NA,NA,0.99305834914855,0.993359901829279,0.000301552680728401,0.99305834914855,0.993359901829279,0.000301552680728401,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,57,107,NA,NA,NA,0.996545379242223,0.996471731579957,-7.36476622658078e-05,0.996545379242223,0.996471731579957,-7.36476622658078e-05,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,57,107,NA,NA,NA,0.998379319866932,0.998285601263523,-9.37186034085657e-05,0.998379319866932,0.998285601263523,-9.37186034085657e-05,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,57,107,NA,NA,NA,0.999045583015692,0.998967786622306,-7.77963933857873e-05,0.999045583015692,0.998967786622306,-7.77963933857873e-05,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,57,107,NA,NA,NA,0.999095890257469,0.998853570624633,-0.000242319632835941,0.999095890257469,0.998853570624633,-0.000242319632835941,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,57,107,NA,NA,NA,0.999356721336313,0.998958223034059,-0.000398498302254469,0.999356721336313,0.998958223034059,-0.000398498302254469,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,57,107,NA,NA,NA,0.999360615150555,0.9987773225792,-0.000583292571355254,0.999360615150555,0.9987773225792,-0.000583292571355254,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,57,107,NA,NA,NA,0.999740079045362,0.999278638268648,-0.000461440776714506,0.999740079045362,0.999278638268648,-0.000461440776714506,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,57,107,NA,NA,NA,0.999208571845354,0.999017429734053,-0.000191142111300668,0.999208571845354,0.999017429734053,-0.000191142111300668,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,57,107,NA,NA,NA,0.997104375327578,0.997500602389329,0.000396227061751686,0.997104375327578,0.997500602389329,0.000396227061751686,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,57,107,NA,NA,NA,0.990401899976498,0.991589904248017,0.00118800427151922,0.990401899976498,0.991589904248017,0.00118800427151922,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,57,107,NA,NA,NA,0.980746139024245,0.982182603604972,0.00143646458072755,0.980746139024245,0.982182603604972,0.00143646458072755,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,57,107,NA,NA,NA,0.961667062724154,0.959174112671931,-0.00249295005222339,0.961667062724154,0.959174112671931,-0.00249295005222339,"skew-t",6,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,58,108,6.21526883927252,4.84658219225242,-1.36868664702011,6.21526883927252,4.84658219225242,-1.36868664702011,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,58,108,1.64251920964208,1.66603129486341,0.0235120852213277,1.64251920964208,1.66603129486341,0.0235120852213277,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,58,108,1.34117189109429,1.34580230927618,0.00463041818189125,1.34117189109429,1.34580230927618,0.00463041818189125,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,58,108,1.173212981006,1.17373961883798,0.000526637831976817,1.173212981006,1.17373961883798,0.000526637831976817,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,58,108,1.0641538357535,1.0637149081511,-0.000438927602407491,1.0641538357535,1.0637149081511,-0.000438927602407491,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,58,108,1.01028998365143,1.0083003970349,-0.00198958661653537,1.01028998365143,1.0083003970349,-0.00198958661653537,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,58,108,0.998472706132832,0.999456515951839,0.000983809819007808,0.998472706132832,0.999456515951839,0.000983809819007808,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,58,108,0.990372392303069,0.991802066013428,0.00142967371035907,0.990372392303069,0.991802066013428,0.00142967371035907,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,58,108,0.993699653681721,0.992747996106145,-0.000951657575576248,0.993699653681721,0.992747996106145,-0.000951657575576248,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,58,108,0.99552118102078,0.998203119152654,0.00268193813187489,0.99552118102078,0.998203119152654,0.00268193813187489,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,58,108,0.991663889970676,0.994992438385728,0.00332854841505204,0.991663889970676,0.994992438385728,0.00332854841505204,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,58,108,0.97343131219246,0.977628478223112,0.00419716603065279,0.97343131219246,0.977628478223112,0.00419716603065279,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,58,108,0.95590353110031,0.957551301918712,0.00164777081840128,0.95590353110031,0.957551301918712,0.00164777081840128,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,58,108,0.967041174251396,0.97692317452701,0.00988200027561392,0.967041174251396,0.97692317452701,0.00988200027561392,NA,NA,NA,"skew-t",6,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
