"setting","metric","quantile","score_mean","score_se","rel_to_gaussian","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
8,"quantile",0.9,5.03891248714158,0.0093462046198094,0.99952452313647,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"brier",0.91,0.0415159294360702,0.00154002268271522,0.994111143963922,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"quantile",0.91,4.67105833655429,0.00983845295054042,0.999480182678942,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"brier",0.92,0.0381047264567831,0.00169967843811178,0.994258540094856,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"quantile",0.92,4.28354700950275,0.00964540506861589,0.999199178545831,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"brier",0.93,0.0342447102327571,0.00179704585332895,0.994449550865536,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"quantile",0.93,3.87751867158277,0.0109962969308104,0.99930222378582,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"brier",0.94,0.030662333215272,0.00219918314442099,0.9927834685757,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"quantile",0.94,3.44804859236333,0.0117855464645171,0.998709287590201,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"brier",0.95,0.0267588600719412,0.00200070061207619,0.989964107491395,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"quantile",0.95,2.99433953052671,0.0113255177381133,0.997674190493315,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"brier",0.96,0.0221282712691874,0.00104191460668846,0.986373739508293,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"quantile",0.96,2.51041817844602,0.0123738001386093,0.995873918640529,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"brier",0.97,0.0179095076657565,0.00104634701892816,0.984837463318077,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"quantile",0.97,1.99170679033196,0.0163710708264603,0.993583619432191,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"brier",0.98,0.0126099411676993,0.000661105252053754,0.976596071373524,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"quantile",0.98,1.42884722352643,0.0189204444338622,0.98984301026263,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"brier",0.99,0.00690039069027893,0.000590571815560246,0.950005025467124,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"quantile",0.99,0.800028678929209,0.0168280060227138,0.975479675360752,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"brier",0.995,0.0038696091738763,7.43994914556966e-05,0.960155833403231,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
8,"quantile",0.995,0.442631866742947,0.0126828432661085,0.944105493769083,"skew-t",5,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.9,0.0486966424719481,0.000547836630487703,1.08106938478762,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.9,5.16610549101602,0.0243662293953641,1.02475467485439,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.91,0.0445419618667955,0.00110064612119246,1.06657038074947,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.91,4.78233861435451,0.0233131647276839,1.02329115320653,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.92,0.0402855401877534,0.00117554258501938,1.05116204992145,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.92,4.38108362002332,0.0209621385843768,1.02195100101774,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.93,0.0355804899397222,0.00113262713735491,1.03323993690233,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.93,3.96149572592932,0.0171090158840086,1.02094453276308,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.94,0.0315098355140099,0.00152546261411825,1.02022385498921,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.94,3.52225685583795,0.0141581435519429,1.0202033239887,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.95,0.0273386354919386,0.00121823046068074,1.0114133342021,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.95,3.05552578338253,0.00892405938201035,1.01806063787676,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.96,0.0225469434485849,0.000488899367564613,1.00503616632857,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.96,2.55931367371415,0.00381128494010285,1.01527058685087,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.97,0.0183210072162523,0.000761391312276267,1.00746567739465,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.97,2.02922110972681,0.00455758579328336,1.01229802730879,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.98,0.0127781165120196,0.00060246008791362,0.989620666681376,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.98,1.45392013081113,0.00966717530127592,1.0072124264004,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.99,0.00702159507379598,0.000680560555166319,0.966691728962341,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.99,0.815264576980127,0.012552743394617,0.994056895497949,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"brier",0.995,0.00390577931619542,0.000141028771892673,0.969130634625322,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
9,"quantile",0.995,0.452534031893695,0.0134252137979906,0.965226179425587,"t",5,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
10,"brier",0.9,0.0633723656680837,0.00330392566808368,1.40687162168925,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.9,8.57035120757865,3.22324029622043,1.70002480212283,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"brier",0.91,0.0571731541754833,0.00209530455920036,1.36902799656544,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.91,7.64644998293189,2.6923949418273,1.63613354300854,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"brier",0.92,0.0506225235535661,0.00142033863531449,1.32088276296565,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.92,6.7533170309227,2.2134248475831,1.57530869038854,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"brier",0.93,0.0437675342455709,0.000998897775767765,1.27098767889021,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.93,5.88197392280513,1.78044502837812,1.51588428558361,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"brier",0.94,0.0378023376253761,0.000175330595012367,1.22396216897474,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.94,5.02725814971221,1.38527536352504,1.45611909772705,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"brier",0.95,0.0319038224968054,0.00022453045810001,1.18030585304087,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.95,4.16027663026077,1.0048468045156,1.38614895772811,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"brier",0.96,0.0256282305109986,0.000813674855342963,1.14238537925527,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.96,3.27412411208614,0.634318784088681,1.29883333287405,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"brier",0.97,0.0198320543958537,0.00023942616095215,1.09055762492808,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.97,2.42373252149593,0.334700890024243,1.20910414270469,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"brier",0.98,0.013486152701356,0.000218108663985316,1.04445560617082,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.98,1.64220005434238,0.150469383689586,1.13764454203291,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"brier",0.99,0.00739641042761316,3.10651446257461e-05,1.01829409261549,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.99,0.941736780393521,0.107096797597491,1.14826519724656,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"brier",0.995,0.00425026624298842,0.00033247132473684,1.05460725963552,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
10,"quantile",0.995,0.583601547400059,0.114553393434838,1.24478481661717,"skew-t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
11,"brier",0.9,0.0450789621757304,0.0011626516547668,1.00075659085232,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.9,5.04136337981015,0.0033580402136959,1.00001068504781,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"brier",0.91,0.0418029804421726,0.00156767838999289,1.0009846647529,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.91,4.67437904532592,0.00206086693644769,1.000190724567,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"brier",0.92,0.0383134976832309,0.00173229025470707,0.99970596339698,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.92,4.28861618953672,0.000657945584408903,1.00038163796897,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"brier",0.93,0.0345452603930074,0.00181775180919479,1.00317737977231,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.93,3.88187604266219,0.00157143841951224,1.00042519210095,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"brier",0.94,0.030878128606889,0.00217677735907701,0.999770480812766,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.94,3.45192203894047,0.00354443613682354,0.999831211184941,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"brier",0.95,0.0269659629245399,0.00190877612117243,0.997626032927706,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.95,2.99763166420797,0.00488597453176021,0.998771085742486,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"brier",0.96,0.0223291321818005,0.00101117116487956,0.995327169583558,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.96,2.51401422898754,0.00818385303307667,0.997300459037329,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"brier",0.97,0.0179954328593122,0.00105792117805853,0.989562459182607,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.97,1.99458101202624,0.0133178986500836,0.995017454777797,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"brier",0.98,0.0127146648344894,0.000664317247592679,0.984706555015508,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.98,1.43039527148787,0.0192363326603795,0.990915430342925,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"brier",0.99,0.006953905087816,0.000430050140745897,0.957372571578199,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.99,0.802742329458756,0.0214959906209082,0.97878844541778,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"brier",0.995,0.00391354718064776,1.63297596258423e-05,0.971058054173881,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
11,"quantile",0.995,0.447923114609921,0.0168918750402209,0.955391387432508,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.9,0.0452073113714665,0.000995507180418728,1.0036059533346,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.9,5.04349927716011,0.00250421752481422,1.00043436412253,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.91,0.0420110150539812,0.00139480774882159,1.00596611473459,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.91,4.67557754851569,0.00305631314175603,1.00044717184313,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.92,0.0385086180382846,0.00156581869511547,1.00479719740908,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.92,4.2882921923978,0.00359249824144614,1.000306060959,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.93,0.034546875048413,0.00157755957621162,1.00322426857154,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.93,3.88173614679506,0.00474155102070628,1.00038913856699,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.94,0.0308902387384421,0.00199242905935568,1.00016258203754,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.94,3.45248370226114,0.00504395277830949,0.999993894035783,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.95,0.0269942762243276,0.00183297783306312,0.99867350469889,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.95,2.99902759031284,0.004679010882773,0.999236189793806,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.96,0.0223128996305696,0.000990822134528878,0.994603599176064,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.96,2.51508278700964,0.00673066245247145,0.99772435218545,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.97,0.0180403289268488,0.00106141671879682,0.99203127798494,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.97,1.996030731234,0.0105200328007649,0.995740662262251,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.98,0.0127539909008258,0.000644444034109128,0.987752222031393,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.98,1.43466441804603,0.0129922008764882,0.993872908798845,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.99,0.00707079113374189,0.000536180311036217,0.973464751864891,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.99,0.805490130483029,0.0120685490806668,0.98213885537396,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"brier",0.995,0.00394914301045356,7.43006365267493e-05,0.979890352759381,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
12,"quantile",0.995,0.446543816323294,0.0109740645419951,0.952449432305027,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.9,0.0489472321846428,0.000662772072948167,1.08663249659133,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.9,5.17249727214165,0.00105030771483916,1.02602255596919,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.91,0.0447943312556568,0.00115812965859082,1.07261344001058,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.91,4.78858578886783,0.000735138558711323,1.02462787963423,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.92,0.0404896724995651,0.0011419224520532,1.05648843100854,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.92,4.38646374436701,0.00152426657593852,1.02320599269001,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.93,0.0356951596097873,0.00103064452768347,1.03656988775077,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.93,3.96555868827431,0.00341092959432521,1.02199162696182,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.94,0.0315837551137259,0.00144429363502287,1.02261722003702,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.94,3.52419465208044,0.00201747743033143,1.02076459656157,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.95,0.0273789999026396,0.00114710942335309,1.01290664586436,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.95,3.05583229483857,0.00281936913633274,1.01816276342587,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.96,0.0225218954602627,0.00044166826679768,1.00391964540346,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.96,2.5590683523044,0.00502962400083251,1.01517326872445,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.97,0.0183120888294133,0.000774463719802575,1.00697525847106,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.97,2.02723635436703,0.00997404091572296,1.0113079114827,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.98,0.0127413231121619,0.000622485022639544,0.986771145872701,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.98,1.45266306827321,0.01189959237752,1.00634158832468,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.99,0.00690449847710176,0.000656521476184862,0.950570561289716,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.99,0.814502414441346,0.0117197896335424,0.993127586230065,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"brier",0.995,0.00385644162226743,0.000114616676030869,0.956888603840553,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
13,"quantile",0.995,0.452061373484478,0.0132876852978147,0.964218029234999,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
14,"brier",0.9,0.065240129396114,0.00472457713385178,1.44833612687672,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.9,81.5991357734984,76.2439723347939,16.1860991792339,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"brier",0.91,0.0588089940656385,0.0033330684066462,1.40819866398475,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.91,71.0593836305057,66.0974391466702,15.2047867131675,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"brier",0.92,0.0517747541372443,0.00217537091068438,1.3509476710363,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.92,60.4504477206794,55.9014509354115,14.1009396117827,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"brier",0.93,0.0445676282848803,0.00154860746072279,1.29422201647501,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.93,49.7495775926341,45.638541100859,12.8213086077626,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"brier",0.94,0.0382137186407275,0.000440826905659095,1.23728184261012,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.94,39.1815401720817,35.5313499596858,11.3487287153125,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"brier",0.95,0.032123888560327,0.000321373395161854,1.18844736219252,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.95,28.9691977426743,25.8051623872635,9.65215220669362,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"brier",0.96,0.0256238488005347,0.000822599908309159,1.14219006331382,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.96,19.5507762036049,16.9025740842941,7.75572304148952,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"brier",0.97,0.0198174284407751,0.000184463112113113,1.08975334885489,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.97,11.4923726351379,9.3963471748365,5.73308945579316,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"brier",0.98,0.0135852915642349,0.000234394647317985,1.05213356618033,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.98,5.30492176298001,3.80658562103884,3.67501832289401,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"brier",0.99,0.00751348824933335,7.52910821661874e-05,1.0344126754606,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.99,1.61066188642556,0.771285975466825,1.96388951479747,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"brier",0.995,0.00448586884452845,0.000528231553904492,1.1130667065897,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
14,"quantile",0.995,0.764107745096658,0.290215461927408,1.62979300447928,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
15,"brier",0.9,0.0452437802091652,0.000900559647358037,1.00441556446862,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
15,"quantile",0.9,5.04617271914892,0.0102077843935557,1.00096467117506,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
15,"brier",0.91,0.0419513176503435,0.00133258260991674,1.00453664284204,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
15,"quantile",0.91,4.67906792754679,0.0102436444433378,1.00119401857898,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
15,"brier",0.92,0.038424748666357,0.00157812917481748,1.0026088116878,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
15,"quantile",0.92,4.2929021684402,0.00885632851723805,1.00138140442189,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
15,"brier",0.93,0.0346257618227905,0.00153923995899125,1.00551510171966,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
15,"quantile",0.93,3.88644912379878,0.00623571534232892,1.00160375255067,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
